e2,e92,e56,e19,e77,e36,e60,e68,e58,e29,e15,e39,e6,e88,e24,e3,e63,e55,e23,e51,e9,e10,e59,e74,e97,e62,e12,e98,e82,e41,e49,e75,e45,e94,e18,e87,e27,e42,e54,e14,e91,e32,e34,e16,e72,e35,e7,e84,e69,e90,e26,e40,e20,e30,e100,e96,e13,e71,e76,e64,e80,e52,e21,e48,e67,e85,e43,e38,e4,e66,e1,e47,e25,e8,e46,e93,e33,e44,e70,e61,e83,e78,e73,e5,e95,e28,e53,e37,e65,e17,-1,e11,-1,e57,e86,e79,e99,e31,e89,e50,e22,e81,,,,,,,,,,,,,,,,,,,,
e57,e20,e90,e61,e100,e7,e86,e99,e8,e62,e9,e72,e78,e36,e12,e91,e51,e69,e55,e28,e89,e46,e85,e42,e54,e17,e10,e31,e87,e32,e16,e52,e64,e50,e23,e34,e98,e84,e22,e33,e75,e15,e95,e83,e96,e74,e11,e79,e81,e2,e53,e5,e56,e40,e21,e45,e67,e93,e14,e71,e82,e63,e58,e59,e70,e26,e24,e47,e25,e19,e65,e43,e76,e88,e38,e27,e48,e80,e94,e68,e29,e41,e77,e92,e4,e66,e97,-1,-1,-1,e73,-1,e3,e35,e60,e13,e1,e30,e18,e44,e6,e37,e49,e39,,,,,,,,,,,,,,,,,,
e30,e77,e72,e53,e20,e60,e92,e64,e63,e66,e68,e23,e39,e97,e28,e70,e44,e31,e85,e48,e51,e57,e65,e29,e45,e11,e40,e16,e83,e91,e50,e96,e26,e34,e36,e4,e71,e55,e79,e100,e73,e2,e1,e14,e69,e52,e59,e37,e9,e7,e47,e95,e88,e6,e93,e49,e90,e12,e81,e13,e58,e62,e19,e38,e5,e84,e74,e89,e80,e24,e15,e27,e94,e46,e76,e21,e32,e78,e56,-1,e43,e98,e25,-1,e8,e35,e61,e10,-1,e18,e54,-1,e17,e41,e3,e82,e86,e99,e42,e33,e75,e22,e87,e67,,,,,,,,,,,,,,,,,,
e1,e62,e78,e100,e24,e89,e23,e2,e40,e91,e57,e61,e86,e9,e95,e99,e85,e51,e34,e13,e94,e37,e30,e47,e96,e98,e49,e19,e14,e18,e17,e72,e31,e41,e73,e33,e7,e58,e60,e84,e15,e8,e20,e52,e38,e70,e5,e59,e10,e3,e56,e90,e27,e55,e16,e6,e50,e32,e36,e21,e39,e74,e79,e26,e11,e69,e64,e81,e75,e54,e46,e63,e67,e83,e48,e43,e44,e68,e92,e80,e77,e25,e35,e45,e28,e53,e42,e82,e29,e87,e97,e66,e76,e65,e12,e4,-1,-1,e22,e88,e93,e71,,,,,,,,,,,,,,,,,,,,
e49,e68,e2,e39,e80,e55,e22,e53,e35,e89,e58,e5,e8,e7,e100,e33,e91,e59,e48,e21,e62,e9,e72,e77,e13,e37,e26,e86,e50,e28,e88,e56,e20,e76,e31,e54,e70,e94,e16,e99,e82,e41,e96,e63,e25,e75,e12,e32,e98,e10,e93,e19,e44,e24,e6,e64,e23,e15,e71,e57,e3,e83,e27,-1,e87,e18,e51,e61,e81,e17,e14,e95,e30,e38,e40,e60,e45,e42,e46,e29,e92,e74,e97,e1,e84,e34,e78,e11,e85,e79,e43,e47,e69,e73,e65,e67,e36,e90,e52,e4,e66,,,,,,,,,,,,,,,,,,,,,
e87,e81,e83,e97,e29,e37,e18,e65,e66,e42,e16,e4,e35,e30,e75,e93,e14,e12,e44,e56,e7,e61,e2,e85,e86,e39,e67,e80,e57,e49,e95,e84,e73,e25,e54,e38,e24,e69,e98,e72,e5,e21,e17,e51,e63,e50,e82,e10,e43,e31,e45,e76,e90,e34,e20,e55,e62,e94,e47,e1,e74,e91,e77,e60,e33,e28,e79,e46,e53,e48,e26,e15,e23,e58,e78,e6,e71,e19,e88,e36,e68,e27,e40,e99,e3,e9,e64,e89,e13,e92,e52,e22,e11,e96,e8,e59,e70,e41,-1,-1,e100,e32,,,,,,,,,,,,,,,,,,,,
e76,e34,e30,e8,e57,e59,e2,e95,e82,e63,e3,e54,e81,e4,e39,e67,e11,e73,e93,e98,e75,e89,e60,e27,e58,e23,e55,e13,e31,e46,e47,e19,e41,e99,e91,e15,e40,e56,e32,e85,e12,e49,e35,e10,e9,e17,e70,e1,e37,e20,e61,e69,e5,e18,e52,e38,e53,e33,e43,e26,e86,e96,e22,e42,e65,e62,e78,e14,e36,e100,e21,e87,e77,e92,e68,e51,e28,e71,e29,e16,e97,e50,e66,e44,e88,e24,e94,e7,e84,e83,e25,e48,e74,e72,e80,e90,e79,e64,e6,-1,-1,-1,e45,,,,,,,,,,,,,,,,,,,
e25,e23,e1,e87,e6,e46,e12,e7,e44,e98,e52,e73,e32,e83,e84,e66,e97,e56,e69,e45,e79,e99,e37,e48,e18,e74,e30,e5,e19,e100,e40,e8,e27,e14,e21,e71,e68,e89,e33,e90,e16,e42,e63,e60,e22,e36,e50,e9,e96,e93,e34,e78,e28,e82,e92,e86,e24,e80,e41,e77,e31,e58,e57,e15,e29,e17,e2,e49,e35,e76,e94,e20,e11,e81,e85,e13,e53,e43,e3,e88,e54,e51,e70,e39,e65,e75,e67,e61,e26,e38,e91,e59,e10,e47,e62,e64,e95,e55,-1,e72,-1,e4,,,,,,,,,,,,,,,,,,,,
e79,e58,e65,e76,e81,e88,e69,e47,e25,e38,e77,e29,e7,e42,e23,e4,e16,e35,e18,e27,e40,e90,e12,e93,e62,e46,e19,e14,e44,e2,e74,e51,e56,e39,e86,e67,e85,e72,e37,e80,e84,e94,e45,e61,e50,e57,e78,e73,e97,e83,e54,e21,e33,e66,e98,e43,e28,e49,e82,e63,e53,e60,e75,e34,e17,e5,e91,e55,e31,e9,e87,e48,e26,e71,e30,e95,e15,e64,e6,e24,e36,e8,e99,e68,e1,e20,e3,e92,e11,e52,e13,e89,e32,e100,e59,e22,e10,e70,e41,-1,-1,-1,-1,e96,,,,,,,,,,,,,,,,,,
e93,e32,e73,e12,e94,e42,e10,e5,e51,e82,e13,e38,e96,e24,e67,e41,e74,e76,e29,e72,e84,e81,e19,e26,e49,e14,e58,e83,e78,e70,e80,e40,e6,e9,e48,e89,e91,e60,e20,e43,e64,e23,e65,e75,e90,e39,e45,e17,e52,e85,e46,e27,e61,e44,e33,e25,e71,e50,e37,e86,e1,e97,e30,e57,e36,e54,e87,e69,e59,e92,e62,e68,e4,e53,e77,e99,e47,e28,e79,e3,e35,e15,e31,e34,e2,e11,e98,e18,e21,e56,e22,e55,e16,e95,e66,e63,-1,e8,e100,-1,-1,e88,e7,,,,,,,,,,,,,,,,,,,
e88,e65,e33,e83,e27,e22,e46,e10,e26,e80,e4,e30,e45,e57,e71,e34,e28,e19,e47,e90,e42,e17,e74,e7,e92,e24,e15,e62,e97,e93,e66,e38,e11,e43,e1,e55,e78,e36,e61,e68,e40,e52,e98,e86,e73,e58,e84,e5,e85,e79,e77,e23,e54,e3,e72,e39,e63,e48,e53,e18,e29,e12,e76,e51,e75,e31,e41,e56,e82,e99,e95,e37,e81,e59,e13,e49,e25,e87,e64,e70,e16,e91,e6,e8,e35,e67,e2,e94,e14,e50,e100,e60,e89,e32,e20,e9,e21,e69,e44,e96,,,,,,,,,,,,,,,,,,,,,,
e90,e95,e52,e5,e51,e72,e93,e42,e77,e87,e85,e49,e21,e60,e32,e37,e4,e3,e59,e79,e81,e12,e78,e44,e50,e56,e46,e17,e11,e34,e45,e74,e1,e58,e80,e86,e8,e76,e73,e75,e83,e96,e66,e92,e19,e6,e91,e30,e68,e70,e40,e84,e13,e69,e36,e48,e20,e47,e29,e35,e25,e53,e38,e61,e28,e71,e99,e43,e27,e97,e57,e41,e14,e89,e82,e9,e98,e33,e26,e18,e24,e64,e62,e31,e63,e16,e65,e39,e54,e100,e23,e10,e22,e2,e7,e94,e67,e15,e88,e55,,,,,,,,,,,,,,,,,,,,,,
e3,e41,e63,e24,e89,e34,e83,e19,e57,e27,e72,e80,e38,e62,e15,e10,e77,e20,e56,e85,e33,e70,e81,e55,e26,e7,e75,e11,e16,e61,e64,e59,e97,e71,e53,e92,e93,e66,e28,e31,e21,e39,e54,e23,e74,e48,e98,e47,e46,e43,e84,e58,e99,e76,e90,e30,e4,e78,e51,e73,e13,e5,e29,e95,e40,e25,e86,e44,e69,e1,e22,e52,e17,e79,e65,e91,e42,e8,e36,e14,e50,e37,e87,e35,e82,e6,e88,e67,e18,e94,e49,e12,e68,e60,e32,e96,e2,e9,-1,-1,-1,-1,-1,e100,e45,,,,,,,,,,,,,,,,,
e11,e24,e55,e66,e28,e13,e59,e77,e85,e5,e53,e94,e47,e80,e9,e15,e56,e79,e70,e54,e36,e18,e75,e43,e71,e16,e69,e21,e29,e4,e2,e68,e89,e63,e33,e26,e39,e86,e31,e23,e95,e74,e92,e46,e78,e67,e99,e50,e48,e61,e62,e97,e12,e60,e65,e100,e30,e57,e90,e19,e40,e25,e7,e44,e51,e38,e10,e93,e49,e3,e52,e42,e96,e41,e1,e84,e73,e35,e87,e34,e81,e6,e37,e82,e91,e83,e8,e64,e22,e20,e17,e72,e88,e27,e58,e98,e45,e32,e14,-1,-1,-1,-1,-1,-1,e76,,,,,,,,,,,,,,,,
e21,e94,e82,e4,e44,e35,e6,e9,e29,e88,e7,e98,e65,e70,e91,e57,e59,e77,e64,e78,e97,e86,e71,e39,e80,e89,e28,e81,e10,e12,e55,e24,e92,e8,e32,e18,e53,e99,e58,e48,e22,e19,e25,e96,e30,e23,e73,e13,e51,e45,e100,e50,e38,e1,e87,e76,e60,e17,e27,e5,e47,e33,e26,e62,e84,e2,e63,e15,e41,e36,e43,e31,e95,e16,e37,e72,e52,e34,e75,e11,e42,e14,e56,e79,e74,e54,e20,e85,e40,e90,e46,e83,e49,e67,e61,e66,e68,e93,e3,-1,-1,-1,-1,-1,-1,-1,e69,,,,,,,,,,,,,,,
e41,e98,e53,e14,e30,e16,e70,e22,e24,e10,e81,e55,e97,e91,e83,e18,e73,e74,e77,e84,e32,e28,e31,e40,e23,e36,e60,e76,e6,e11,e34,e71,e69,e17,e13,e79,e63,e64,e47,e45,e44,e95,e94,e35,e37,e86,e21,e66,e62,e99,e15,e33,e46,e100,e82,e57,e68,e9,e4,e2,e67,e39,e61,e43,e7,e92,e38,e80,e19,e25,e59,e3,e27,e54,e56,e42,e1,e20,e93,e90,e26,e72,e65,e78,e12,e51,e29,e88,e48,e85,e87,e50,e8,e89,e49,e75,e52,e58,-1,-1,-1,-1,-1,-1,-1,-1,e5,-1,e96,,,,,,,,,,,,,
